reference,title,ssrn_id,ssrn_downloads,ssrn_url,prwp_id
,Gender Equality and Economic Development: The Role for Information and Communication Technologies,610329,1130,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=610329,NA
,Credit Reporting and Financing Constraints,610320,570,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=610320,NA
,Bargaining for a New Fiscal Pact in Mexico,610337,77,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=610337,NA
,Institutional Trap,610335,170,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=610335,NA
,Regulatory Instruments and Their Effects on Investment Behavior,610336,183,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=610336,NA
,The Environment as a Factor of Production,610312,227,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=610312,NA
,How Does the Impact of an Hiv/Aids Information Campaign Vary with Educational Attainment? Evidence from Rural Uganda,610333,211,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=610333,NA
,Child Mortality in Rural India,610326,216,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=610326,NA
,"Analyzing Building Height Restrictions: Predicted Impacts, Welfare Costs, and a Case Study of Bangalore, India",610334,252,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=610334,NA
,Financial Development and Dynamic Investment Behavior: Evidence from Panel Vector Autoregression,610319,1066,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=610319,NA
,What Does Political Economy Tell Us About Economic Development - and Vice Versa?,610291,411,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=610291,NA
,"Efficiency and Equity of a Marginal Tax Reform: Income, Quality, and Price Elasticities for Mexico",610307,175,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=610307,NA
,Price Effects of Preferential Market Access: The Caribbean Basin Initiative and the Apparel Sector,610285,71,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=610285,NA
,Globalization and the Gender Wage Gap,610297,927,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=610297,NA
,The Initial and Potential Impact of Preferential Access to the U.S. Market Under the African Growth and Opportunity Act,610303,241,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=610303,NA
,Equity in Educational Expenditures: Can Government Subsidies Help?,610290,156,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=610290,NA
,Toward a Microeconomics of Growth,610298,411,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=610298,NA
,Competing Concepts of Inequality in the Globalization Debate,610284,333,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=610284,NA
,"Trade, Regulations, and Growth",610296,462,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=610296,NA
,Comparing Land Reform and Land Markets in Colombia: Impacts on Equity and Efficiency,610299,237,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=610299,NA
,Who Benefited from Trade Liberalization in Mexico? Measuring the Effects on Household Welfare,610306,570,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=610306,NA
World Bank Policy Research Working Paper No. 3267,The Economics of Regional Poverty-Environment Programs: An Application for Lao People's Democratic Republic,610308,111,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=610308,3267
,"The Quality of the Legal System, Firm Ownership, and Firm Size",610287,199,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=610287,NA
,"Aid, Policies, and Growth: Revisiting the Evidence",610292,1577,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=610292,NA
,Educational Expansion: Evidence and Interpretation,610286,82,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=610286,NA
,"Explaining U.S. Immigration, 1971-98",610293,199,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=610293,NA
,Does Cross-Listing Lead to Functional Convergence? Empirical Evidence,610305,371,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=610305,NA
,Incidence and Impact of Land Conflict in Uganda,610289,343,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=610289,NA
,The Dynamics of Poverty and its Determinants: The Case of the Northeast of Brazil and its States,610300,157,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=610300,NA
,The Political Economy of Deposit Insurance,610288,146,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=610288,NA
World Bank Policy Research Working Paper No. 3261,"Detecting Illegal Trade Practices by Analyzing Discrepancies in Forest Products Trade Statistics: An Application to Europe, with a Focus on Romania",610302,93,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=610302,3261
,Child Health and the 1988-92 Economic Crisis in Peru,610301,143,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=610301,NA
,Economic Reform and Progress in Latin America and the Caribbean,604993,191,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=604993,NA
World Bank Policy Research Working Paper No. 537,Commodity Exports and Real Income in Africa,604997,246,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=604997,537
,Uncertainty and the Price for Crude Oil Reserves,605000,774,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=605000,NA
,Do Budgets Really Matter? Evidence from Public Spending on Education and Health in Uganda,604999,2171,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=604999,NA
,Pro-Poor Growth: A Primer,610283,1879,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=610283,NA
,Moving People to Deliver Services: How Can the WTO Help?,610279,180,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=610279,NA
,India: Why Fiscal Adjustment Now,610271,159,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=610271,NA
,"Inefficient Lobbying, Populism, and Oligarchy",610281,133,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=610281,NA
,Professional Development and Incentives for Teacher Performance in Schools in Mexico,610277,307,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=610277,NA
,Strained Mercy: The Quality of Medical Care in Delhi,610269,331,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=610269,NA
,Incidence Analysis of Public Support to the Private Education Sector in Cote D'Ivoire,610272,116,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=610272,NA
,The Power of Information: Evidence from a Newspaper Campaign to Reduce Capture,610280,483,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=610280,NA
,"The Health Effects of Air Pollution in Delhi, India",604994,1808,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=604994,NA
,Environmental Determinants of Child Mortality in Rural China: A Competing Risks Approach,610282,188,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=610282,NA
,"What Do We Know About Competition Agencies in Emerging and Transition Countries? Evidence on Workload, Personnel, Priority Sectors, and Training Needs",610263,197,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=610263,NA
,Household Composition and the Response of Child Labor Supply to Product Market Integration: Evidence from Vietnam,610276,80,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=610276,NA
,Is More Targeting Consistent with Less Spending?,604995,66,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=604995,NA
,Assessing the Potential Benefit of Trade Facilitation: A Global Perspective,610266,657,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=610266,NA
World Bank Policy Research Working Paper No. 536,The Link between Poverty and Malnutrition: A Household Theoretic Approach,604996,385,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=604996,536
,Housekeeping and Plumbing: The Investability of Emerging Markets,610270,178,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=610270,NA
,Regulating Islamic Financial Institutions: The Nature of the Regulated,610268,2806,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=610268,NA
,Pre-Empting Protectionism in Services: The WTO and Outsourcing,610278,186,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=610278,NA
,The Effects of Financial Liberalization and New Bank Entry on Market Structure and Competition in Turkey,604998,686,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=604998,NA
,"Groundnut Policies, Global Trade Dynamics, and the Impact of Trade Liberalization",610267,260,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=610267,NA
,Product Market Integration and Household Labor Supply in a Poor Economy: Evidence from Vietnam,610275,107,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=610275,NA
,Promoting Better Logging Practices in Tropical Forests,604987,147,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=604987,NA
,Is Commodity-Dependence Pessimism Justified? Critical Factors and Government Policies that Characterize Dynamic Commodity,604991,134,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=604991,NA
,"A Database of World Infrastructure Stocks, 1950-95",604972,474,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=604972,NA
,"Employment, Labor Markets, and Poverty in Ghana: A Study of Changes During Economic Decline and Recovery",604968,377,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=604968,NA
,"Privatization, Public Investment, and Capital Income Taxation",604981,112,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=604981,NA
,"Deep Integration, Nondiscrimination, and Euro-Mediterranean Free Trade",604992,217,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=604992,NA
,"Moving to Greener Pastures? Multinationals and the Pollution-Haven Hypothesis
",604985,321,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=604985,NA
,High-Level Rent-Seeking and Corruption in African Regimes: Theory and Cases,604988,1033,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=604988,NA
,Ownership and Financing of Infrastructure: Historical Perspectives,604979,558,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=604979,NA
,The Asian Miracle and Modern Growth Theory,604969,743,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=604969,NA
,Trade and the Accumulation and Diffusion of Knowledge,604964,121,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=604964,NA
,A New Database on Investment and Capital for Agriculture and Manufacturing,604978,215,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=604978,NA
World Bank Policy Research Working Paper No. 505,Creating the Reform Resistant Dependent Economy: The Cmea International Trading Relationship,604965,59,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=604965,505
World Bank Policy Research Working Paper No. 514,Restrictive Labor Practices in Seaports,604974,142,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=604974,514
,Revenue-Productive Income Tax Structures and Tax Reforms in Emerging Market Economies: Evidence from Bulgaria,604990,130,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=604990,NA
,Pension Reform and Growth,604975,473,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=604975,NA
,Before Main Banks: A Selective Historical Overview of Japan's Prewar Financial System,604977,127,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=604977,NA
,Making Voice Work: The Report Card on Bangalore's Public Service,604973,124,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=604973,NA
,Indonesia: Labor Market Policies and International Competitiveness,604984,358,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=604984,NA
,Wage Rates and Job Queues: Does the Public Sector Overpay in Ethiopia?,604989,86,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=604989,NA
,The World Bank Primer on Reinsurance,604980,795,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=604980,NA
,The Cross-Section of Stock Returns: Evidence from Emerging Markets,604986,2267,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=604986,NA
,Contingent Government Liabilities: A Hidden Risk for Fiscal Stability,604971,1075,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=604971,NA
World Bank Policy Research Working Paper No. 1662,From Learning to Partnership: Multinational Research and Development Cooperation in Developing Countries,604970,171,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=604970,1662
,Risk Reduction and Public Spending,604976,87,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=604976,NA
,Antidumping in Law and Practice,604967,384,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=604967,NA
,Regulatory Tradeoffs in Designing Concession Contracts for Infrastructure Networks,604982,250,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=604982,NA
,The Impact of Labor Market Regulations,604962,85,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=604962,NA
,Efficiency and Equity Considerations in Pricing and Allocating Irrigation Water,604957,244,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=604957,NA
,Analyzing Financial Sectors in Transition: With Special Reference to the Former Soviet Union,604959,88,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=604959,NA
,"Lending Booms, Reserves, and the Sustainability of Short-Term Debt: Inferences from the Pricing of Syndicated Bank Loans",604961,298,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=604961,NA
,Indonesia's Palm Oil Subsector,604942,650,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=604942,NA
,Contractual Savings for Housing: How Suitable are They for Transitional Economies?,604939,155,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=604939,NA
,"Information, Incentives, and Commitment: An Empirical Analysis of Contracts between Government and State Enterprises",604951,314,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=604951,NA
,"Restructuring of Enterprise Social Assets in Russia: Trends, Problems, Possible Solutions",604944,112,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=604944,NA
,The Economics of Customs Unions in the Commonwealth of Independent States,604945,255,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=604945,NA
,Cents and Sociability: Household Income and Social Capital in Rural Tanzania,604937,446,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=604937,NA
,Creating Incentives for Private Infrastructure Companies to Become More Efficient,604948,108,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=604948,NA
,Multilateral Disciplines for Investment-Related Policies,604949,192,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=604949,NA
,Are the Poor Less Well-Insured? Evidence on Vulnerability to Income Risk in Rural China,604956,169,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=604956,NA
World Bank Policy Research Working Paper No. 1553,Spatial Correlations in Panel Data,604938,483,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=604938,1553
,Growth and Poverty in Rural India,604960,791,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=604960,NA
,Prerequisites for a Development-Oriented State in the Democratic Republic of the Congo,604946,149,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=604946,NA
,Pension Reform: Is There a Tradeoff between Efficiency and Equity?,604958,153,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=604958,NA
,Thailand's Corporate Financing and Governance Structures,604952,823,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=604952,NA
,The Cost and Performance of Paid Agricultural Extension Services: The Case of Agricultural Technology Transfer in Nicaragua,604953,159,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=604953,NA
,How Has Regionalism in the 1990s Affected Trade?,604963,301,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=604963,NA
,Why Have Some Indian States Done Better than Others at Reducing Rural Poverty?,604940,261,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=604940,NA
,Poverty Correlates and Indicator-Based Targeting in Eastern Europe and the Former Soviet Union,604943,148,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=604943,NA
,In Search of Price Rigidities (Recent Sector Evidence from Argentina),604954,56,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=604954,NA
,Financial Development and Economic Growth: Views and Agenda,604955,4705,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=604955,NA
,From Prices to Incomes: Agricultural Subsidization Without Protection?,604920,100,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=604920,NA
,The 1997 Pension Reform in Mexico,604934,286,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=604934,NA
World Bank Policy Research Working Paper No. 468,Does the Structure of Production Affect Demand for Schooling in Peru?,604928,974,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=604928,468
,Brazil's Efficient Payment System: A Legacy of High Inflation,604931,200,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=604931,NA
,Why Paper Mills Clean Up: Determinants of Pollution Abatement in Four Asian Countries,604921,123,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=604921,NA
,The Determinants of Banking Crises: Evidence from Industrial and Developing Countries,604932,1077,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=604932,NA
,Trade Policy Options for Chile: A Quantitative Evaluation,604922,123,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=604922,NA
,The Consequences of Doubling the Minimum Wage: The Case of Indonesia,604935,349,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=604935,NA
,Protecting the Poor in Vietnam's Emerging Market Economy,604929,102,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=604929,NA
,Nontradables Inflation and Macroeconomic Policy Mix: A Model with Policy Application to Transition Economies,604917,92,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=604917,NA
,"Is There a Quantity-Quality Tradeoff as Enrollments Increase? Evidence from Tamil Nadu, India",604926,130,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=604926,NA
World Bank Policy Research Working Paper No. 465,How Integrated are Tropical Timber Markets?,604925,53,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=604925,465
,Housing Finance in Transition Economies: The Early Years in Eastern Europe and the Former Soviet Union,604936,356,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=604936,NA
,Approaches to Liberalizing Services,604916,168,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=604916,NA
,"Corruption in Economic Development: Beneficial Grease, Minor Annoyance, or Major Obstacle?",604923,3521,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=604923,NA
,Bank-Led Restructuring in Poland: An Empirical Look at the Bank Conciliation Process,604924,190,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=604924,NA
,Small and Medium-Size Enterprise Support Policies in Japan,604918,787,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=604918,NA
,Fiscal Federalism in Bosnia-Herzegovina: The Dayton Challenge,604930,120,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=604930,NA
,"Child Labor: Cause, Consequence, and Cure, with Remarks on International Labor Standards",604927,1792,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=604927,NA
,The Evolution of Central Banking,604919,856,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=604919,NA
,Demand for Public Safety,604914,68,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=604914,NA
,Equity and Growth in Developing Countries: Old and New Perspectives on the Policy Issues,604912,642,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=604912,NA
,"Catching Up with Eastern Europe? The European Union's Mediterranean Free Trade Initiative
",604903,150,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=604903,NA
,Financial Safety Nets and Incentive Structures in Latin America,604913,67,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=604913,NA
,Debt as a Control Device in Transitional Economies: The Experiences of Hungary and Poland,604905,238,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=604905,NA
,How Regional Blocs Affect Excluded Countries: The Price Effects of Mercosur,604901,183,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=604901,NA
,Financial Services for the Urban Poor: South Africa's E Plan,604910,198,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=604910,NA
,Capital Market Responses to Environmental Performance in Developing Countries,604915,505,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=604915,NA
,Fiscal and Monetary Contraction in Chile: A Rational-Expectations Approach,604908,64,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=604908,NA
,Capital Flows to Central and Eastern Europe and the Former Soviet Union,597279,150,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=597279,NA
,Distribution of Income and the Income Tax Burden in Bulgaria,604906,179,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=604906,NA
,"Adjusting to Trade Policy Reform
",597268,207,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=597268,NA
World Bank Policy Research Working Paper No. 1649,Economic Regulation of Water Companies,604907,676,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=604907,1649
,"Air Pollution and Mortality: Results from Santiago, Chile",604904,415,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=604904,NA
,Interpreting the Coefficient of Schooling in the Human Capital Earnings Function,604902,388,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=604902,NA
,"Economic Performance in Small Open Economies: The Caribbean Experience, 1980 - 92",604911,116,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=604911,NA
,Life During Growth: International Evidence on Quality of Life and Per Capita Income,597269,189,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=597269,NA
,From Plan to Market: Patterns of Transition,604909,856,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=604909,NA
,Infrastructure Project Finance and Capital Flows: A New Perspective,597272,1748,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=597272,NA
,Bank Regulation: The Case of the Missing Model,597251,301,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=597251,NA
,The East Asian Crisis: Investigating Causes and Policy Responses,597254,222,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=597254,NA
,"Aid, the Incentive Regime, and Poverty Reduction",597236,334,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=597236,NA
,Analyzing the Sustainability of Fiscal Deficits in Developing Countries,597231,674,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=597231,NA
,The Mechanics of Progress in Education: Evidence from Cross-Country Data,597256,184,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=597256,NA
,Will the Real Natural Trading Partner Please Stand Up?,597266,111,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=597266,NA
,Regional Integration and Factor Income Taxation,597261,64,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=597261,NA
,Determinants of Diarrheal Disease in Jakarta,597262,113,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=597262,NA
,"Capital Inflow Reversals, Banking Stability, and Prudential Regulation in Central and Eastern Europe",597260,149,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=597260,NA
,An International Statistical Survey of Government Employment and Wages,597257,653,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=597257,NA
World Bank Policy Research Working Paper No. 388,The Distortionary Effects of Tariff Exemptions in Argentina,597232,146,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=597232,388
World Bank Policy Research Working Paper No. 394,Threshold Effects in International Lending,597238,99,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=597238,394
,The Real Impact of Financial Shocks: Evidence from the Republic of Korea,597263,143,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=597263,NA
World Bank Policy Research Working Paper No. 400,Macroeconomic Constraints for Medium Term Growth and Distribution: A Model for Chile,597244,397,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=597244,400
,The Structure of Labor Markets in Developing Countries: Time Series Evidence on Competing Views,597229,295,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=597229,NA
World Bank Policy Research Working Paper No. 407,Public Enterprise Reform: A Challenge for the World Bank,597250,526,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=597250,407
,On Measuring Literacy,597241,240,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=597241,NA
,Applying Economic Analysis to Technical Assistance Projects,597233,109,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=597233,NA
,Fiscal Aspects of Evolving Federations: Issues for Policy and Research,597258,146,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=597258,NA
,Are There Synergies between World Bank Partial Credit Guarantees and Private Lending?,597252,122,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=597252,NA
,Standards and Conformity Assessment as Nontariff Barriers to Trade,597242,431,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=597242,NA
,Macroeconomic Uncertainty and Private Investment in Developing Countries: An Empirical Investigation,597249,669,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=597249,NA
,Light and Lightning at the End of the Public Tunnel: Reform of the Electricity Sector in the Southern Cone,597211,139,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=597211,NA
,Education and Earnings in a Transition Economy (Vietnam),597207,527,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=597207,NA
,What Educational Production Functions Really Show: A Positive Theory of Education Spending,597210,567,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=597210,NA
,The Causes of Government and the Consequences for Growth and Well-Being,597205,159,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=597205,NA
,The Macroeconomics of Delayed Exchange-Rate Unification: Theory and Evidence from Tanzania,597201,159,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=597201,NA
,Fiscal Federalism and Macroeconomic Governance: For Better or for Worse?,597215,462,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=597215,NA
,Intergovernmental Fiscal Transfers in Nine Countries: Lessons for Developing Countries,597228,506,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=597228,NA
,"Survey Responses from Women Workers in Indonesia's Textile, Garment, and Footwear Industries",597212,327,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=597212,NA
,"Public Spending and the Poor: What We Know, What We Need to Know",597227,480,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=597227,NA
,Spatial Poverty Traps?,597203,441,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=597203,NA
,Politicians and Firms in Seven Central and Eastern European Countries,597213,242,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=597213,NA
,Are Labor Markets in Developing Countries Dualistic?,597200,146,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=597200,NA
,"Sulfur Dioxide Control by Electric Utilities: What are the Gains from Trade?
",597216,101,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=597216,NA
,Circuit Theory of Finance and the Role of Incentives in Financial Sector Reform,597223,181,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=597223,NA
,Fiscal Adjustments in Transition Economies Transfers and the Efficiency of Public Spending: A Comparison with OECD Countries,597204,185,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=597204,NA
World Bank Policy Research Working Paper No. 2008,Volatility and Contagion in a Financially Integrated World: Lessons from East Asia's Recent Experience,597217,335,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=597217,2008
World Bank Policy Research Working Paper No. 364,Financing Urban Services in Latin America: Spatial Distribution Issues,597209,436,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=597209,364
,Evaluating a Targeted Social Program When Placement is Decentralized,597208,124,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=597208,NA
,Commodity Risk Management and Development,597214,2335,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=597214,NA
,The Implications of Foreign Aid Fungibility for Development Assistance,597220,548,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=597220,NA
,The Comparative Advantage of Government: A Review,597185,304,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=597185,NA
,Returns to Regionalism: An Evaluation of Nontraditional Gains from Regional Trade Agreements,597188,304,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=597188,NA
,"Aid, Taxation, and Development: Analytical Perspectives on Aid Effectiveness in Sub-Saharan Africa",597194,268,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=597194,NA
,How Stronger Protection of Intellectual Property Rights Affects International Trade Flows,569254,1088,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=569254,NA
,Bank-Based and Market-Based Financial Systems: Cross-Country Comparisons,569255,5161,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=569255,NA
,Efficiency in Bulgaria's Schools: A Nonparametric Study,569260,87,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=569260,NA
,Monitoring Targeting Performance When Decentralized Allocations to the Poor are Unobserved,569258,103,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=569258,NA
,"Financial Constraints, Uses of Funds, and Firm Growth: An International Comparison
",569256,352,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=569256,NA
,Who Controls East Asian Corporations?,597191,693,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=597191,NA
